date,section,species,fork_length,body_mass,maturation,tagloss,injury,handlingmortality,notes,pit_number,pit_number2,smolting,removed
10/2/2020,700,masusalmon,74,4.5,NO,NO,NO,NO,NA,900_226001108728,NA,NA,NA
10/2/2020,700,masusalmon,95,9.3,NO,NO,NO,NO,NA,900_226001108713,NA,NA,NA
10/2/2020,700,masusalmon,88,7.6,NO,NO,NO,NO,NA,900_226001108745,NA,NA,NA
10/2/2020,700,masusalmon,88,7.2,NO,NO,NO,NO,NA,900_226001108709,NA,NA,NA
10/2/2020,700,masusalmon,92,8.7,NO,NO,NO,NO,NA,900_226001108749,NA,NA,NA
10/2/2020,700,masusalmon,97,9.6,NO,NO,NO,NO,NA,900_226001108764,NA,NA,NA
10/2/2020,700,masusalmon,81,5.8,NO,NO,NO,NO,NA,900_226001108722,NA,NA,NA
10/2/2020,700,masusalmon,105,13.4,sperm,NO,NO,NO,NA,900_226001108732,NA,NA,NA
10/2/2020,700,masusalmon,120,19.8,sperm,NO,NO,NO,NA,900_226001047620,NA,NA,NA
10/2/2020,710,masusalmon,153,43.3,sperm,NO,NO,NO,NA,900_226001108706,NA,NA,NA
10/2/2020,710,whitespottedchar,134,24,sperm,NO,NO,NO,NA,900_226001110869,NA,NA,NA
10/2/2020,710,nonspottedrainbow,113,18.8,NO,NO,NO,NO,NA,900_226001047650,NA,NA,NA
10/2/2020,720,masusalmon,78,5.1,NO,NO,NO,NO,NA,900_226001108725,NA,NA,NA
10/2/2020,730,masusalmon,81,5.7,NO,NO,NO,NO,NA,900_226001108782,NA,NA,NA
10/2/2020,730,masusalmon,102,11.9,NO,NO,NO,NO,NA,900_226001108786,NA,NA,NA
10/2/2020,730,masusalmon,76,4.7,NO,NO,NO,NO,NA,900_226001108757,NA,NA,NA
10/2/2020,730,masusalmon,144,34.6,sperm,NO,NO,NO,NA,900_226001108799,NA,NA,NA
10/2/2020,730,masusalmon,123,21,NO,NO,NO,NO,NA,900_226001110024,NA,NA,NA
10/2/2020,740,masusalmon,80,5.8,NO,NO,NO,NO,NA,900_226001108730,NA,NA,NA
10/2/2020,740,masusalmon,107,13.2,NO,NO,NO,NO,NA,900_226001108789,NA,NA,NA
10/2/2020,740,masusalmon,91,8.2,NO,NO,NO,NO,NA,900_226001108723,NA,NA,NA
10/2/2020,740,masusalmon,113,18.8,sperm,NO,NO,NO,NA,900_226001108798,NA,NA,NA
10/2/2020,740,masusalmon,113,16.1,NO,NO,NO,NO,NA,900_226001108781,NA,NA,NA
10/2/2020,740,masusalmon,92,9.1,NO,NO,NO,NO,NA,900_226001108772,NA,NA,NA
10/2/2020,740,masusalmon,86,7.3,NO,NO,NO,NO,NA,900_226001108738,NA,NA,NA
10/2/2020,750,masusalmon,68,3.3,NO,NO,NO,NO,NA,900_226001108684,NA,NA,NA
10/2/2020,750,masusalmon,85,6.7,NO,NO,NO,NO,NA,900_226001108769,NA,NA,NA
10/2/2020,750,masusalmon,81,6.6,NO,NO,NO,NO,NA,900_226001108785,NA,NA,NA
10/2/2020,750,masusalmon,97,9.9,NO,NO,NO,NO,NA,900_226001108778,NA,NA,NA
10/2/2020,750,masusalmon,125,22.4,NO,NO,NO,NO,NA,900_226001108710,NA,NA,NA
10/2/2020,750,masusalmon,80,5.5,NO,NO,NO,NO,NA,900_226001108792,NA,NA,NA
10/2/2020,750,masusalmon,79,5.1,NO,NO,NO,NO,NA,900_226001108754,NA,NA,NA
10/2/2020,750,masusalmon,141,30.9,sperm,NO,NO,NO,NA,900_226001108741,NA,NA,NA
10/2/2020,750,masusalmon,124,19.6,NO,NO,NO,NO,NA,900_226001047628,NA,NA,NA
10/2/2020,750,masusalmon,168,56.5,sperm,NO,NO,NO,NA,900_226001110686,NA,NA,NA
10/2/2020,760,masusalmon,126,25.8,sperm,NO,NO,NO,NA,900_226001108760,NA,NA,NA
10/2/2020,760,masusalmon,150,36.1,sperm,NO,NO,NO,NA,900_226001108748,NA,NA,NA
10/2/2020,760,masusalmon,118,21.6,sperm,NO,NO,NO,NA,900_226001108790,NA,NA,NA
10/2/2020,760,masusalmon,149,37.8,sperm,NO,NO,NO,NA,900_226001047667,NA,NA,NA
10/2/2020,760,rainbowtrout,112,16.2,NO,YES,NO,NO,NA,900_226001108796,NA,NA,NA
10/2/2020,760,whitespottedchar,163,40.9,NO,YES,NO,NO,NA,900_226001108768,NA,NA,NA
10/2/2020,770,masusalmon,82,5.8,NO,NO,NO,NO,NA,900_226001108766,NA,NA,NA
10/2/2020,770,masusalmon,126,21.8,NO,NO,NO,NO,NA,900_226001108759,NA,NA,NA
10/2/2020,770,rainbowtrout,214,114.6,NO,NO,NO,NO,NA,900_226001047644,NA,NA,NA
10/2/2020,780,masusalmon,116,15.8,NO,NO,NO,NO,NA,900_226001108704,NA,NA,NA
10/2/2020,780,masusalmon,90,7.9,NO,NO,NO,NO,NA,900_226001108787,NA,NA,NA
10/2/2020,780,masusalmon,133,30,sperm,NO,NO,NO,NA,900_226001108712,NA,NA,NA
10/2/2020,780,masusalmon,82,6.2,NO,NO,NO,NO,NA,900_226001108770,NA,NA,NA
10/2/2020,780,masusalmon,170,57.7,sperm,NO,NO,NO,NA,900_226000285629,NA,NA,NA
10/2/2020,780,masusalmon,128,29.4,sperm,NO,NO,NO,NA,900_226001111164,NA,NA,NA
10/2/2020,790,masusalmon,89,8.3,NO,NO,NO,NO,NA,900_226001108735,NA,NA,NA
10/2/2020,790,masusalmon,117,23.8,NO,NO,NO,NO,NA,900_226001108774,NA,NA,NA
10/2/2020,790,masusalmon,124,24.6,sperm,NO,NO,NO,NA,900_226001108733,NA,NA,NA
10/2/2020,790,masusalmon,93,9.4,sperm,NO,NO,NO,NA,900_226001108701,NA,NA,NA
10/2/2020,790,masusalmon,81,6.4,NO,NO,NO,NO,NA,900_226001108784,NA,NA,NA
10/2/2020,790,masusalmon,131,26.9,sperm,NO,NO,NO,NA,900_226001108729,NA,NA,NA
10/2/2020,790,masusalmon,156,46.6,sperm,NO,NO,NO,NA,900_226001047847,NA,NA,NA
10/2/2020,790,masusalmon,143,37.6,sperm,NO,NO,NO,NA,900_226001047899,NA,NA,NA
10/2/2020,790,nonspottedrainbow,120,19,NO,NO,NO,NO,NA,900_226001047853,NA,NA,NA
10/2/2020,790,rainbowtrout,230,149.6,NO,NO,NO,NO,NA,900_226001047878,NA,NA,NA
10/2/2020,790,rainbowtrout,263,225.5,NO,NO,NO,NO,NA,900_226000330778,NA,NA,NA
10/2/2020,800,masusalmon,89,8,NO,NO,NO,NO,NA,900_226001108777,NA,NA,NA
10/2/2020,800,masusalmon,89,7.7,NO,NO,NO,NO,NA,900_226001108791,NA,NA,NA
10/2/2020,800,masusalmon,126,23.3,NO,NO,NO,NO,NA,900_226001108750,NA,NA,NA
10/2/2020,800,nonspottedrainbow,125,21.7,NO,NO,NO,NO,NA,900_226001108752,NA,NA,NA
10/2/2020,800,whitespottedchar,186,65,NO,NO,NO,NO,NA,900_226000498835,NA,NA,NA
10/2/2020,820,masusalmon,93,9.5,NO,NO,NO,NO,NA,900_226001108762,NA,NA,NA
10/2/2020,820,masusalmon,72,4.1,NO,NO,NO,NO,NA,900_226001108719,NA,NA,NA
10/2/2020,820,masusalmon,86,6.7,NO,NO,NO,NO,NA,900_226001108708,NA,NA,NA
10/2/2020,820,rainbowtrout,137,28.3,NO,NO,NO,NO,NA,900_226001047044,NA,NA,NA
10/2/2020,820,nonspottedrainbow,116,18,NO,NO,NO,NO,NA,900_226001110026,NA,NA,NA
10/2/2020,830,masusalmon,70,3.5,NO,NO,NO,NO,NA,900_226001108720,NA,NA,NA
10/2/2020,840,masusalmon,84,6.6,NO,NO,NO,NO,NA,900_226001108715,NA,NA,NA
10/2/2020,840,masusalmon,82,5.7,NO,NO,NO,NO,NA,900_226001108776,NA,NA,NA
10/2/2020,840,masusalmon,74,4.2,NO,NO,NO,NO,NA,900_226001108755,NA,NA,NA
10/2/2020,850,rainbowtrout,125,22.6,NO,NO,NO,NO,NA,900_226001110585,NA,NA,NA
10/2/2020,850,masusalmon,167,54.7,sperm,NO,NO,NO,NA,900_226001573657,NA,NA,NA
10/2/2020,850,masusalmon,90,7.8,NO,NO,NO,NO,NA,900_226001108767,NA,NA,NA
10/2/2020,850,masusalmon,140,34.4,sperm,NO,NO,NO,NA,900_226001047828,NA,NA,NA
10/2/2020,850,whitespottedchar,174,53.8,NO,NO,NO,NO,NA,900_226001111184,NA,NA,NA
10/2/2020,850,rainbowtrout,180,64.5,NO,NO,NO,NO,NA,900_226001111228,NA,NA,NA
10/2/2020,850,masusalmon,149,39,NO,NO,NO,NO,doubletag,900_226000330490,900_226000498845,NA,NA
10/2/2020,850,masusalmon,102,12.9,sperm,NO,NO,NO,NA,900_226001108779,NA,NA,NA
10/2/2020,850,masusalmon,121,22.6,sperm,NO,NO,NO,NA,900_226001047749,NA,NA,NA
10/2/2020,850,masusalmon,128,28.4,sperm,NO,NO,NO,NA,900_226001108736,NA,NA,NA
10/2/2020,850,rainbowtrout,207,108.9,sperm,NO,NO,NO,NA,900_226000493409,NA,NA,NA
10/2/2020,850,rainbowtrout,245,176.3,NO,YES,NO,NO,NA,900_226001108751,NA,NA,NA
10/2/2020,860,masusalmon,78,5.2,NO,NO,NO,NO,NA,900_226001108794,NA,NA,NA
10/2/2020,860,masusalmon,152,43.4,sperm,NO,NO,NO,NA,900_226001047851,NA,NA,NA
10/5/2020,870,masusalmon,153,43.9,sperm,YES,NO,NO,NA,900_226001108716,NA,NA,NA
10/5/2020,870,masusalmon,140,33.4,sperm,NO,NO,NO,NA,900_226001110022,NA,NA,NA
10/5/2020,870,masusalmon,196,112.6,sperm,NO,NO,NO,NA,900_226000493904,NA,NA,NA
10/5/2020,870,masusalmon,157,47.4,sperm,NO,NO,NO,NA,900_226001108780,NA,NA,NA
10/5/2020,870,masusalmon,125,25.2,sperm,NO,NO,NO,NA,900_226001108740,NA,NA,NA
10/5/2020,870,masusalmon,87,6.6,NO,NO,NO,NO,NA,900_226001108714,NA,NA,NA
10/5/2020,870,masusalmon,86,7.9,NO,NO,NO,NO,NA,900_226001108744,NA,NA,NA
10/5/2020,870,masusalmon,142,34.1,sperm,NO,NO,NO,NA,900_226001108727,NA,NA,NA
10/5/2020,870,sculpin,102,15.4,sperm,NO,NO,NO,NA,900_226000330763,NA,NA,NA
10/5/2020,880,masusalmon,126,24.2,sperm,NO,NO,NO,NA,900_226001108731,NA,NA,NA
10/5/2020,880,masusalmon,113,16.3,NO,NO,NO,NO,NA,900_226001108756,NA,NA,NA
10/5/2020,890,masusalmon,111,15.6,sperm,NO,NO,NO,NA,900_226001110910,NA,NA,NA
10/5/2020,890,masusalmon,104,12.2,NO,NO,NO,NO,NA,900_226001108746,NA,NA,NA
10/5/2020,890,masusalmon,85,7.3,NO,NO,NO,NO,NA,900_226001108773,NA,NA,NA
10/5/2020,890,masusalmon,100,11.7,NO,NO,NO,NO,NA,900_226001108717,NA,NA,NA
10/5/2020,890,masusalmon,89,7.5,NO,NO,NO,NO,NA,900_226001108783,NA,NA,NA
10/5/2020,890,rainbowtrout,148,36.2,NO,NO,NO,NO,NA,900_226000493443,NA,NA,NA
10/5/2020,890,nonspottedrainbow,110,15.1,NO,NO,NO,NO,NA,900_226001108734,NA,NA,NA
10/5/2020,900,masusalmon,148,35.6,sperm,NO,NO,NO,NA,900_226001047894,NA,NA,NA
10/5/2020,900,masusalmon,90,8.3,NO,NO,NO,NO,NA,900_226001108721,NA,NA,NA
10/5/2020,900,masusalmon,122,21,NO,NO,NO,NO,NA,900_226001108743,NA,NA,NA
10/5/2020,910,masusalmon,131,29.6,sperm,NO,NO,NO,NA,900_226001108724,NA,NA,NA
10/5/2020,920,masusalmon,115,21.1,NO,NO,NO,NO,NA,900_226001108711,NA,NA,NA
10/5/2020,920,masusalmon,83,5.6,NO,NO,NO,NO,NA,900_226001108753,NA,NA,NA
10/5/2020,920,masusalmon,72,3.9,NO,NO,NO,NO,NA,900_226001108793,NA,NA,NA
10/5/2020,930,masusalmon,85,6.5,NO,NO,NO,NO,NA,900_226001108795,NA,NA,NA
10/5/2020,940,masusalmon,128,24.3,NO,NO,NO,NO,NA,900_226001110062,NA,NA,NA
10/5/2020,940,masusalmon,160,48,sperm,NO,NO,NO,NA,900_226001108742,NA,NA,NA
10/5/2020,940,browntrout,274,268,NO,NO,NO,NO,NA,900_226001108702,NA,NA,NA
10/5/2020,950,masusalmon,139,33.5,sperm,NO,NO,NO,NA,900_226001110082,NA,NA,NA
10/5/2020,950,masusalmon,112,15.5,NO,NO,NO,NO,NA,900_226001108771,NA,NA,NA
10/5/2020,950,masusalmon,133,25,sperm,NO,NO,NO,NA,900_226001108775,NA,NA,NA
10/5/2020,950,masusalmon,57,2,NO,NO,NO,NO,NA,900_226001108765,NA,NA,NA
10/5/2020,950,sculpin,126,22.5,sperm,NO,NO,NO,NA,900_226000493424,NA,NA,NA
10/5/2020,960,masusalmon,83,6.2,NO,NO,NO,NO,NA,900_226001108758,NA,NA,NA
10/5/2020,970,masusalmon,87,7.1,NO,NO,NO,NO,NA,900_226001108718,NA,NA,NA
10/5/2020,970,masusalmon,80,5.5,NO,NO,NO,NO,NA,900_226001108739,NA,NA,NA
10/5/2020,970,masusalmon,72,3.8,NO,NO,NO,NO,NA,900_226001108761,NA,NA,NA
10/5/2020,970,masusalmon,103,11.8,NO,NO,NO,NO,NA,900_226001108797,NA,NA,NA
10/5/2020,980,masusalmon,135,28.6,sperm,NO,NO,NO,NA,900_226001110455,NA,NA,NA
10/5/2020,980,masusalmon,147,40.9,sperm,NO,NO,NO,NA,900_226001110098,NA,NA,NA
10/5/2020,980,masusalmon,110,15.6,sperm,NO,NO,NO,NA,900_226001108705,NA,NA,NA
10/5/2020,980,masusalmon,81,6,sperm,NO,NO,NO,NA,900_226001108838,NA,NA,NA
10/5/2020,980,rainbowtrout,118,23.3,NO,NO,NO,NO,NA,900_226001111413,NA,NA,NA
10/5/2020,980,nonspottedrainbow,116,15.3,NO,NO,NO,NO,NA,900_226001047823,NA,NA,NA
10/5/2020,990,masusalmon,70,3.7,NO,NO,NO,NO,NA,900_226001108869,NA,NA,NA
10/5/2020,990,masusalmon,94,9.3,NO,NO,NO,NO,NA,900_226001108802,NA,NA,NA
10/5/2020,990,masusalmon,89,3.7,NO,NO,NO,NO,NA,900_226001108811,NA,NA,NA
10/5/2020,1000,masusalmon,128,24.2,NO,NO,NO,NO,NA,900_226001110092,NA,NA,NA
10/5/2020,1000,masusalmon,138,30.2,NO,NO,NO,NO,NA,900_226001108837,NA,NA,NA
10/5/2020,1000,masusalmon,90,7.4,NO,NO,NO,NO,NA,900_226001108867,NA,NA,NA
10/5/2020,1010,rainbowtrout,216,121.3,NO,NO,NO,NO,NA,900_226001047883,NA,NA,NA
10/5/2020,1010,masusalmon,71,3.9,NO,NO,NO,NO,NA,900_226001108887,NA,NA,NA
10/5/2020,1010,masusalmon,85,6.3,NO,NO,NO,NO,NA,900_226001108851,NA,NA,NA
10/5/2020,1010,masusalmon,69,3.3,NO,NO,NO,NO,NA,900_226001108878,NA,NA,NA
10/5/2020,1020,masusalmon,89,7.7,NO,NO,NO,NO,NA,900_226001108883,NA,NA,NA
10/5/2020,1030,masusalmon,82,5.6,NO,NO,NO,NO,NA,900_226001108807,NA,NA,NA
10/5/2020,1030,masusalmon,79,4.8,NO,NO,NO,NO,NA,900_226001108813,NA,NA,NA
10/5/2020,1030,masusalmon,98,10.1,NO,NO,NO,NO,NA,900_226001108888,NA,NA,NA
10/5/2020,1030,masusalmon,107,14.3,NO,NO,NO,NO,NA,900_226001108824,NA,NA,NA
10/5/2020,1050,masusalmon,97,10.4,NO,NO,NO,NO,NA,900_226001108806,NA,NA,NA
10/5/2020,1050,masusalmon,108,14.1,NO,NO,NO,NO,NA,900_226001108823,NA,NA,NA
10/5/2020,1050,rainbowtrout,137,31.9,NO,NO,NO,NO,NA,900_226001110663,NA,NA,NA
10/5/2020,1070,masusalmon,112,16.3,sperm,NO,NO,NO,NA,900_226001108803,NA,NA,NA
10/5/2020,1070,masusalmon,96,9.7,NO,NO,NO,NO,NA,900_226001108819,NA,NA,NA
10/5/2020,1070,masusalmon,115,18.4,sperm,NO,NO,NO,NA,900_226001108856,NA,NA,NA
10/5/2020,1070,masusalmon,123,21.5,NO,NO,NO,NO,NA,900_226001108828,NA,NA,NA
10/5/2020,1070,masusalmon,135,27.7,sperm,NO,NO,NO,NA,900_226001108852,NA,NA,NA
10/5/2020,1070,masusalmon,189,81,fesperm,NO,NO,NO,residentfemale,900_226001108808,NA,NA,NA
10/5/2020,1080,masusalmon,125,16.6,sperm,NO,NO,NO,NA,900_226001047819,NA,NA,NA
10/5/2020,1080,masusalmon,130,22.8,NO,NO,NO,NO,NA,900_226001110064,NA,NA,NA
10/5/2020,1080,masusalmon,114,15.9,NO,NO,NO,NO,NA,900_226001108868,NA,NA,NA
10/5/2020,1080,masusalmon,100,11.4,sperm,NO,NO,NO,NA,900_226001108836,NA,NA,NA
10/5/2020,1080,masusalmon,105,13.2,NO,NO,NO,NO,NA,900_226001108825,NA,NA,NA
10/5/2020,1080,masusalmon,79,5.4,NO,NO,NO,NO,NA,900_226001108889,NA,NA,NA
10/5/2020,1080,masusalmon,72,3.9,NO,NO,NO,NO,NA,900_226001108870,NA,NA,NA
10/5/2020,1080,rainbowtrout,112,16.6,NO,NO,NO,NO,NA,900_226001110762,NA,NA,NA
10/5/2020,1090,masusalmon,107,13.9,sperm,NO,NO,NO,NA,900_226001111232,NA,NA,NA
10/5/2020,1090,masusalmon,96,8.9,NO,NO,NO,NO,NA,900_226001108899,NA,NA,NA
10/5/2020,1090,masusalmon,84,6,NO,NO,NO,NO,NA,900_226001108873,NA,NA,NA
10/5/2020,1090,masusalmon,91,9.1,NO,NO,NO,NO,NA,900_226001108863,NA,NA,NA
10/5/2020,1090,masusalmon,87,6.8,NO,NO,NO,NO,NA,900_226001108885,NA,NA,NA
10/5/2020,1100,masusalmon,84,6.1,NO,NO,NO,NO,NA,900_226001108874,NA,NA,NA
10/5/2020,1110,masusalmon,105,14.3,NO,NO,NO,NO,NA,900_226001108816,NA,NA,NA
10/5/2020,1120,masusalmon,94,8.7,sperm,NO,NO,NO,NA,900_226001108844,NA,NA,NA
10/5/2020,1120,masusalmon,97,8.3,NO,NO,NO,NO,NA,900_226001108866,NA,NA,NA
10/5/2020,1120,masusalmon,90,8,NO,NO,NO,NO,NA,900_226001108894,NA,NA,NA
10/5/2020,1120,masusalmon,113,15.3,NO,NO,NO,NO,NA,900_226001108848,NA,NA,NA
10/5/2020,1120,masusalmon,94,8.5,NO,NO,NO,NO,NA,900_226001108882,NA,NA,NA
10/5/2020,1120,masusalmon,79,5.1,NO,NO,NO,NO,NA,900_226001108858,NA,NA,NA
10/5/2020,1120,masusalmon,88,6.9,NO,NO,NO,NO,NA,900_226001108840,NA,NA,NA
10/5/2020,1120,masusalmon,125,21.3,sperm,NO,NO,NO,NA,900_226001108846,NA,NA,NA
10/5/2020,1130,masusalmon,122,18.1,sperm,NO,NO,NO,NA,900_226001108877,NA,NA,NA
10/5/2020,1130,masusalmon,80,5.1,NO,NO,NO,NO,NA,900_226001108845,NA,NA,NA
10/5/2020,1130,masusalmon,102,11,NO,NO,NO,NO,NA,900_226001108832,NA,NA,NA
10/5/2020,1130,masusalmon,81,5.6,sperm,NO,NO,NO,NA,900_226001108884,NA,NA,NA
10/5/2020,1130,masusalmon,96,9,NO,NO,NO,NO,NA,900_226001108827,NA,NA,NA
10/5/2020,1130,whitespottedchar,78,4.4,NO,NO,NO,NO,NA,900_226001108817,NA,NA,NA
10/5/2020,1130,rainbowtrout,54,1.6,NO,NO,NO,NO,NA,900_226001108834,NA,NA,NA
10/5/2020,1140,masusalmon,85,6.5,NO,NO,NO,NO,NA,900_226001108890,NA,NA,NA
10/5/2020,1140,masusalmon,88,7.1,NO,NO,NO,NO,NA,900_226001108891,NA,NA,NA
10/5/2020,1140,masusalmon,95,9.4,NO,NO,NO,NO,NA,900_226001108896,NA,NA,NA
10/5/2020,1140,rainbowtrout,113,17.9,NO,NO,NO,NO,NA,900_226001111465,NA,NA,NA
10/5/2020,1150,masusalmon,104,12.6,NO,NO,NO,NO,NA,900_226001108843,NA,NA,NA
10/5/2020,1150,rainbowtrout,131,28,NO,NO,NO,NO,NA,900_226001111375,NA,NA,NA
10/5/2020,1160,masusalmon,117,17.1,sperm,NO,NO,NO,NA,900_226001047489,NA,NA,NA
10/5/2020,1160,masusalmon,119,18.1,sperm,NO,NO,NO,NA,900_226001111479,NA,NA,NA
10/5/2020,1160,masusalmon,162,51.4,sperm,NO,NO,NO,NA,900_226001108841,NA,NA,NA
10/5/2020,1160,masusalmon,94,8.6,NO,NO,NO,NO,NA,900_226001108839,NA,NA,NA
10/5/2020,1170,masusalmon,155,44.8,sperm,NO,NO,NO,NA,900_226001047836,NA,NA,NA
10/5/2020,1170,masusalmon,145,35.4,NO,NO,NO,NO,NA,900_226001108826,NA,NA,NA
10/5/2020,1170,masusalmon,87,7,NO,NO,NO,NO,NA,900_226001108881,NA,NA,NA
10/5/2020,1170,masusalmon,78,5.5,NO,NO,NO,NO,NA,900_226001108812,NA,NA,NA
10/5/2020,1170,masusalmon,117,18.3,sperm,NO,NO,NO,NA,900_226001108857,NA,NA,NA
10/5/2020,1170,masusalmon,89,7.6,NO,NO,NO,NO,NA,900_226001108895,NA,NA,NA
10/5/2020,1170,rainbowtrout,214,116.4,NO,YES,NO,NO,NA,900_226001108876,NA,NA,NA
10/5/2020,1190,masusalmon,78,5.4,NO,NO,NO,NO,NA,900_226001108833,NA,NA,NA
10/5/2020,1200,masusalmon,88,7,NO,NO,NO,NO,NA,900_226001108842,NA,NA,NA
10/5/2020,1200,masusalmon,121,21.3,sperm,NO,NO,NO,NA,900_226001108804,NA,NA,NA
10/5/2020,1200,rainbowtrout,132,29.2,NO,NO,NO,NO,NA,900_226001108818,NA,NA,NA
10/5/2020,1210,masusalmon,65,3,NO,NO,NO,NO,NA,900_226001108897,NA,NA,NA
10/5/2020,1210,masusalmon,84,6.2,NO,NO,NO,NO,NA,900_226001108892,NA,NA,NA
10/5/2020,1210,masusalmon,85,6.1,NO,NO,NO,NO,NA,900_226001108805,NA,NA,NA
10/5/2020,1210,masusalmon,78,4,NO,NO,NO,NO,NA,900_226001108822,NA,NA,NA
10/5/2020,1220,masusalmon,93,8.9,NO,NO,NO,NO,NA,900_226001108860,NA,NA,NA
10/5/2020,1220,masusalmon,107,13.4,NO,NO,NO,NO,NA,900_226001108880,NA,NA,NA
10/5/2020,1230,masusalmon,119,20.4,NO,NO,NO,NO,NA,900_226001108854,NA,NA,NA
10/5/2020,1230,masusalmon,96,8.9,NO,NO,NO,NO,NA,900_226001108814,NA,NA,NA
10/5/2020,1230,masusalmon,90,8,NO,NO,NO,NO,NA,900_226001108871,NA,NA,NA
10/5/2020,1240,masusalmon,98,10.3,NO,NO,NO,NO,NA,900_226001108875,NA,NA,NA
10/5/2020,1240,masusalmon,107,13.3,sperm,NO,NO,NO,NA,900_226001108879,NA,NA,NA
10/5/2020,1240,masusalmon,147,38.6,sperm,NO,NO,NO,NA,900_226001108893,NA,NA,NA
10/5/2020,1240,masusalmon,125,23.7,sperm,NO,NO,NO,NA,900_226001108820,NA,NA,NA
10/5/2020,1250,masusalmon,126,23.9,NO,NO,NO,NO,NA,900_226001047410,NA,NA,NA
10/5/2020,1250,masusalmon,103,12.5,NO,NO,NO,NO,NA,900_226001047414,NA,NA,NA
10/5/2020,1250,masusalmon,82,6.6,NO,NO,NO,NO,NA,900_226001108821,NA,NA,NA
10/5/2020,1250,masusalmon,100,11,NO,NO,NO,NO,NA,900_226001108815,NA,NA,NA
10/5/2020,1250,whitespottedchar,158,37.1,NO,NO,NO,NO,NA,900_226001110695,NA,NA,NA
10/5/2020,1250,nonspottedrainbow,176,69.5,NO,NO,NO,NO,NA,900_226000493434,NA,NA,NA
10/5/2020,1260,masusalmon,103,13.6,NO,NO,NO,NO,NA,900_226001108862,NA,NA,NA
10/5/2020,1260,nonspottedrainbow,138,29.9,NO,NO,NO,NO,NA,900_226000493621,NA,NA,NA
10/5/2020,1270,masusalmon,79,5.8,NO,NO,NO,NO,NA,900_226001108800,NA,NA,NA
10/5/2020,1270,masusalmon,88,7.3,NO,NO,NO,NO,NA,900_226001108829,NA,NA,NA
10/5/2020,1290,masusalmon,128,26,NO,NO,NO,NO,NA,900_226001111493,NA,NA,NA
10/5/2020,1290,masusalmon,103,16.4,NO,NO,NO,NO,NA,900_226001108849,NA,NA,NA
10/5/2020,1290,masusalmon,99,10.9,NO,NO,NO,NO,NA,900_226001108810,NA,NA,NA
10/5/2020,1290,masusalmon,115,17.2,NO,NO,NO,NO,NA,900_226001108847,NA,NA,NA
10/5/2020,1290,masusalmon,92,8.1,NO,NO,NO,NO,NA,900_226001108861,NA,NA,NA
10/5/2020,1290,masusalmon,80,5.2,NO,NO,NO,NO,NA,900_226001108801,NA,NA,NA
10/5/2020,1290,nonspottedrainbow,195,96.5,NO,NO,NO,NO,NA,900_226000493623,NA,NA,NA
10/5/2020,1300,masusalmon,144,38,sperm,NO,NO,NO,NA,900_226001108898,NA,NA,NA
10/5/2020,1310,masusalmon,128,27.7,sperm,NO,NO,NO,NA,900_226001111406,NA,NA,NA
10/5/2020,1310,masusalmon,126,23.8,sperm,NO,NO,NO,NA,900_226001110088,NA,NA,NA
10/5/2020,1310,masusalmon,93,9.9,NO,NO,NO,NO,NA,900_226001108865,NA,NA,NA
10/5/2020,1310,masusalmon,88,8.8,NO,NO,NO,NO,NA,900_226001108886,NA,NA,NA
10/5/2020,1310,rainbowtrout,232,155.5,sperm,NO,NO,NO,NA,900_226001047772,NA,NA,NA
10/5/2020,1320,masusalmon,128,24.4,sperm,NO,NO,NO,NA,900_226001111469,NA,NA,NA
10/5/2020,1320,masusalmon,115,18.4,sperm,NO,NO,NO,NA,900_226001108872,NA,NA,NA
10/5/2020,1320,masusalmon,77,6.1,NO,NO,NO,NO,NA,900_226001108831,NA,NA,NA
10/5/2020,1320,masusalmon,133,28.1,sperm,NO,NO,NO,NA,900_226001108850,NA,NA,NA
10/5/2020,1320,rainbowtrout,171,66.6,NO,NO,NO,NO,NA,900_226001111471,NA,NA,NA
10/5/2020,1330,masusalmon,67,3.2,NO,NO,NO,NO,NA,900_226001108864,NA,NA,NA
10/5/2020,1330,masusalmon,81,6,NO,NO,NO,NO,NA,900_226001108853,NA,NA,NA
10/5/2020,1330,masusalmon,102,11.5,NO,NO,NO,NO,NA,900_226001108809,NA,NA,NA
10/5/2020,1330,masusalmon,74,4.4,NO,NO,NO,NO,NA,900_226001108835,NA,NA,NA
10/5/2020,1340,masusalmon,123,22,sperm,NO,NO,NO,NA,900_226001047401,NA,NA,NA
10/5/2020,1340,masusalmon,99,11.5,sperm,NO,NO,NO,NA,900_226001108859,NA,NA,NA
10/5/2020,1340,masusalmon,101,12.8,NO,NO,NO,NO,NA,900_226001108855,NA,NA,NA
10/5/2020,1350,masusalmon,109,15.3,sperm,NO,NO,NO,NA,900_226001111407,NA,NA,NA
10/5/2020,1350,masusalmon,124,22.2,NO,NO,NO,NO,NA,900_226001108830,NA,NA,NA
10/5/2020,1350,masusalmon,153,45.7,sperm,NO,NO,NO,NA,900_226001108900,NA,NA,NA
10/5/2020,1350,masusalmon,124,22.9,sperm,NO,NO,NO,NA,900_226001108915,NA,NA,NA
10/5/2020,1360,masusalmon,123,23.2,sperm,NO,NO,NO,NA,900_226001111405,NA,NA,NA
10/5/2020,1360,masusalmon,66,3.3,NO,NO,NO,NO,NA,900_226001108963,NA,NA,NA
